,Taxonomic_rank,Taxon,Reference_genome_in_phylum,Distance_to_closest,Precision,Recall,F1,Method
4329,order,1224,2975,0.171535,0.5776325153209291,0.14840125702126647,0.23613284662837114,Kraken-II
4330,phylum,1224,2975,0.171535,0.9766970612536885,0.261905121237996,0.4130460944213408,Kraken-II
4331,species,1224,2975,0.171535,0.0,0.0,0.0,Kraken-II
4332,kingdom,1224,2975,0.171535,0.9995567615936857,0.2706461242636934,0.42595405308661716,Kraken-II
4333,class,1224,2975,0.0348573,0.991847504187567,0.8860164688545717,0.9359448354021873,Kraken-II
4334,family,1224,2975,0.0348573,0.983196427795222,0.8783666508003278,0.9278249275208442,Kraken-II
4335,genus,1224,2975,0.0348573,0.05621973764306369,0.24439341734068626,0.09140835346051669,Kraken-II
4336,order,1224,2975,0.0348573,0.9903159176192198,0.8849988651357895,0.934695121909892,Kraken-II
4337,phylum,1224,2975,0.0348573,0.9929595297923383,0.8877283017527957,0.937394899176979,Kraken-II
4338,species,1224,2975,0.0348573,0.0,0.0,0.0,Kraken-II
4339,kingdom,1224,2975,0.0348573,0.999983132442738,0.8892838927055344,0.9413853879779872,Kraken-II
4340,class,976,834,0.242983,0.7161897281140931,0.056026618001498545,0.10392209101770049,Kraken-II
4341,family,976,834,0.242983,0.0,0.0,0.0,Kraken-II
4342,genus,976,834,0.242983,0.0,0.0,0.0,Kraken-II
4343,order,976,834,0.242983,0.7235643550028429,0.05598198280155322,0.10392210367161402,Kraken-II
4344,phylum,976,834,0.242983,0.7908569298707072,0.06519981078395413,0.12046659386700759,Kraken-II
4345,species,976,834,0.242983,0.0,0.0,0.0,Kraken-II
4346,kingdom,976,834,0.242983,0.9982972909955776,0.08795775386111619,0.16166954431124533,Kraken-II
4347,class,976,834,0.0116829,0.9982198335715475,0.8930004055087813,0.9426781549345119,Kraken-II
4348,family,976,834,0.0116829,0.0,0.0,0.0,Kraken-II
4349,genus,976,834,0.0116829,0.0,0.0,0.0,Kraken-II
4350,order,976,834,0.0116829,0.9983539645937225,0.8928930882403381,0.9426781550051807,Kraken-II
4351,phylum,976,834,0.0116829,0.998236953287958,0.8931672724838244,0.9427787575161736,Kraken-II
4352,species,976,834,0.0116829,0.0,0.0,0.0,Kraken-II
4353,kingdom,976,834,0.0116829,0.999999999832195,0.8938905304132643,0.9439677702053465,Kraken-II
4354,class,976,834,0.287825,0.2497586087873878,0.012061676198075466,0.023011146071528973,Kraken-II
4355,family,976,834,0.287825,0.0023956194305420277,0.0001098004768305621,0.0002091421436294709,Kraken-II
4356,genus,976,834,0.287825,0.0,0.0,0.0,Kraken-II
4357,order,976,834,0.287825,0.25695364153326605,0.012045387515010882,0.02301116952551009,Kraken-II
4358,phylum,976,834,0.287825,0.7172760236749204,0.039144606567894626,0.07423678160236777,Kraken-II
4359,species,976,834,0.287825,0.0,0.0,0.0,Kraken-II
4360,kingdom,976,834,0.287825,0.9999999975259772,0.06062969684242133,0.11432665968347812,Kraken-II
4361,class,1239,1948,0.316458,0.32807807561502944,0.00664416468913152,0.01302416978596909,Kraken-II
4362,family,1239,1948,0.316458,0.001672240788693639,3.054694301001223e-05,5.964760621029569e-05,Kraken-II
4363,genus,1239,1948,0.316458,0.0,0.0,0.0,Kraken-II
4364,order,1239,1948,0.316458,0.3252541022263166,0.00632180414468394,0.012402172058719383,Kraken-II
4365,phylum,1239,1948,0.316458,0.5017349028332068,0.010963016875015084,0.021456770980541152,Kraken-II
4366,species,1239,1948,0.316458,0.0,0.0,0.0,Kraken-II
4367,kingdom,1239,1948,0.316458,0.9905604661323867,0.025190919862389024,0.04913187223937258,Kraken-II
4368,class,1239,1948,0.277311,0.2636122160450716,0.006055706396464854,0.011838997930848343,Kraken-II
4369,family,1239,1948,0.277311,0.002921840738335714,6.12538666409522e-05,0.00011959130368584683,Kraken-II
4370,genus,1239,1948,0.277311,0.0,0.0,0.0,Kraken-II
4371,order,1239,1948,0.277311,0.23162274457959262,0.00509464756858789,0.009969579285217883,Kraken-II
4372,phylum,1239,1948,0.277311,0.4750154196482701,0.011699282847377646,0.02283565934844079,Kraken-II
4373,species,1239,1948,0.277311,0.0,0.0,0.0,Kraken-II
4374,kingdom,1239,1948,0.277311,0.9923935040953676,0.02936145951668945,0.057034881274681995,Kraken-II
4375,class,201174,1097,0.219174,0.8828724625350937,0.12809482401597258,0.2237268714568074,Kraken-II
4376,family,201174,1097,0.219174,0.11553005591924624,0.014795270854519526,0.026229242853397856,Kraken-II
4377,genus,201174,1097,0.219174,0.0,0.0,0.0,Kraken-II
4378,order,201174,1097,0.219174,0.46541108237907636,0.06193865581678069,0.10932551257482188,Kraken-II
4379,phylum,201174,1097,0.219174,0.8816543380751596,0.129144984796639,0.22528726934001253,Kraken-II
4380,species,201174,1097,0.219174,0.0,0.0,0.0,Kraken-II
4381,kingdom,201174,1097,0.219174,0.9976209347763473,0.15101360980883008,0.26231672677441403,Kraken-II
4382,class,203691,135,0.263187,0.24097065326765998,0.006536848227773668,0.012727896639561271,Kraken-II
4383,family,203691,135,0.263187,0.23923739090259907,0.0059452850365359486,0.011601769709191433,Kraken-II
4384,genus,203691,135,0.263187,0.2229259010581007,0.0053789731043125035,0.010504023712385534,Kraken-II
4385,order,203691,135,0.263187,0.24896755015358377,0.006453191423302872,0.012579811258530325,Kraken-II
4386,phylum,203691,135,0.263187,0.23072916546495226,0.006795520784354115,0.013201649529434492,Kraken-II
4387,species,203691,135,0.263187,0.0,0.0,0.0,Kraken-II
4388,kingdom,203691,135,0.263187,0.9972388357237052,0.03250776315499201,0.06296245912085668,Kraken-II
4389,class,1224,2975,0.260468,0.381710360856085,0.018906718606977287,0.0360279709087371,Kraken-II
4390,family,1224,2975,0.260468,0.04204625072863962,0.0018769649473860189,0.0035926957575166396,Kraken-II
4391,genus,1224,2975,0.260468,0.0,0.0,0.0,Kraken-II
4392,order,1224,2975,0.260468,0.3709139413912143,0.017165526926542423,0.03281167755455709,Kraken-II
4393,phylum,1224,2975,0.260468,0.7511574052339195,0.03944869086275796,0.07495970905383854,Kraken-II
4394,species,1224,2975,0.260468,0.0,0.0,0.0,Kraken-II
4395,kingdom,1224,2975,0.260468,0.9971083044240054,0.056904104648208095,0.10766290130488787,Kraken-II
4396,class,201174,1097,0.215883,0.8969031746394204,0.21091121384398112,0.3415106929044731,Kraken-II
4397,family,201174,1097,0.215883,0.08995131288215236,0.02039265357452408,0.03324476719918353,Kraken-II
4398,genus,201174,1097,0.215883,0.0,0.0,0.0,Kraken-II
4399,order,201174,1097,0.215883,0.48353552823183216,0.10728436960070814,0.17560317958249555,Kraken-II
4400,phylum,201174,1097,0.215883,0.8962459541124622,0.21282122214852742,0.3439619232683623,Kraken-II
4401,species,201174,1097,0.215883,0.0,0.0,0.0,Kraken-II
4402,kingdom,201174,1097,0.215883,0.9980145182118171,0.24138966005231638,0.38874879681598423,Kraken-II
4403,class,1239,1948,0.303787,0.2568196922367286,0.005888634629155051,0.011512842299168363,Kraken-II
4404,family,1239,1948,0.303787,0.0030120481700899988,6.121543240114236e-05,0.00011960302777625295,Kraken-II
4405,genus,1239,1948,0.303787,0.0,0.0,0.0,Kraken-II
4406,order,1239,1948,0.303787,0.22175438440874118,0.004820159247563964,0.009434813420609981,Kraken-II
4407,phylum,1239,1948,0.303787,0.4316807712715794,0.010863115612934848,0.021192439000892852,Kraken-II
4408,species,1239,1948,0.303787,0.0,0.0,0.0,Kraken-II
4409,kingdom,1239,1948,0.303787,0.9994882241581974,0.02929529294853519,0.05692162681520455,Kraken-II
4410,class,1239,1948,0.303787,0.531729426318935,0.02334517175565716,0.044725848377023376,Kraken-II
4411,family,1239,1948,0.303787,0.003487020521166135,0.00014041656913325274,0.0002692200282364719,Kraken-II
4412,genus,1239,1948,0.303787,0.0,0.0,0.0,Kraken-II
4413,order,1239,1948,0.303787,0.5147739390716485,0.02214259463093492,0.04245806434944029,Kraken-II
4414,phylum,1239,1948,0.303787,0.7653649143234157,0.036263536258036286,0.0692452770973364,Kraken-II
4415,species,1239,1948,0.303787,0.0,0.0,0.0,Kraken-II
4416,kingdom,1239,1948,0.303787,0.9968032519709291,0.0514582333096108,0.09786345431302375,Kraken-II
4417,class,201174,1097,0.222853,0.2633502858682849,0.0577382093040162,0.09470847203800407,Kraken-II
4418,family,201174,1097,0.222853,0.09471060639277153,0.018044319377762165,0.030310638144529577,Kraken-II
4419,genus,201174,1097,0.222853,0.0,0.0,0.0,Kraken-II
4420,order,201174,1097,0.222853,0.28152776530711277,0.054680956522796954,0.09157257758243587,Kraken-II
4421,phylum,201174,1097,0.222853,0.7691022324402991,0.15914627435536072,0.2637191127152438,Kraken-II
4422,species,201174,1097,0.222853,0.0,0.0,0.0,Kraken-II
4423,kingdom,201174,1097,0.222853,0.9941868602085818,0.21318935476793383,0.35108907591884025,Kraken-II
4424,class,976,834,0.287825,0.2620935754873371,0.010199672868222128,0.01963449754622763,Kraken-II
4425,family,976,834,0.287825,0.0004163197318221493,1.5560327386867033e-05,2.9320496319120375e-05,Kraken-II
4426,genus,976,834,0.287825,0.0,0.0,0.0,Kraken-II
4427,order,976,834,0.287825,0.2656752400897297,0.010194324489482676,0.019634506893809984,Kraken-II
4428,phylum,976,834,0.287825,0.6841379286753864,0.030174446011440974,0.05779878588360053,Kraken-II
4429,species,976,834,0.287825,0.0,0.0,0.0,Kraken-II
4430,kingdom,976,834,0.287825,0.9978193115332731,0.04804980497328985,0.09168368038153721,Kraken-II
4431,class,1224,2975,0.00909199,0.9907207725616255,0.9875711516005251,0.9891384548772765,Kraken-II
4432,family,1224,2975,0.00909199,0.9921180765380222,0.9856838348295992,0.9888854897324925,Kraken-II
4433,genus,1224,2975,0.00909199,0.9909348526736951,0.9843958104818386,0.9876495083882318,Kraken-II
4434,order,1224,2975,0.00909199,0.9904753222758244,0.9873107206257857,0.9888854896923763,Kraken-II
4435,phylum,1224,2975,0.00909199,0.9920510913074663,0.9887214064997473,0.9903784503376533,Kraken-II
4436,species,1224,2975,0.00909199,0.9956220244316099,0.9798135007035426,0.9876495086536411,Kraken-II
4437,kingdom,1224,2975,0.00909199,0.9999999998487369,0.991645041626045,0.9957999963103568,Kraken-II
4438,class,200795,147,0.294798,0.031471631066171846,0.001101082472457262,0.0021270703132518325,Kraken-II
4439,family,200795,147,0.294798,0.03555332981695879,0.0010966775302981607,0.002127142941800624,Kraken-II
4440,genus,200795,147,0.294798,0.0,0.0,0.0,Kraken-II
4441,order,200795,147,0.294798,0.034382566419454884,0.0010978306246659608,0.0021271238145329167,Kraken-II
4442,phylum,200795,147,0.294798,0.10401002462819538,0.0038591488168594973,0.0074414764345569215,Kraken-II
4443,species,200795,147,0.294798,0.0,0.0,0.0,Kraken-II
4444,kingdom,200795,147,0.294798,0.9880391410364655,0.040910045916362506,0.07856623885475494,Kraken-II
4445,class,200795,147,0.294798,0.02046783617181355,0.000761792232710147,0.0014682214132098902,Kraken-II
4446,family,200795,147,0.294798,0.023535062326920927,0.0007581149239164967,0.0014683085920157925,Kraken-II
4447,genus,200795,147,0.294798,0.0,0.0,0.0,Kraken-II
4448,order,200795,147,0.294798,0.02285447750534292,0.0007588428419812236,0.0014682911976101475,Kraken-II
4449,phylum,200795,147,0.294798,0.07494322454601353,0.0030830076447560827,0.0059216219879298804,Kraken-II
4450,species,200795,147,0.294798,0.0,0.0,0.0,Kraken-II
4451,kingdom,200795,147,0.294798,0.9882621421967325,0.04548933678835837,0.08697439464605941,Kraken-II
4452,class,976,834,0.227024,0.01309090899570248,0.000275608635695053,0.000539447959137734,Kraken-II
4453,family,976,834,0.227024,0.013333333234567903,0.0002755031758972215,0.0005394551400289525,Kraken-II
4454,genus,976,834,0.227024,0.0,0.0,0.0,Kraken-II
4455,order,976,834,0.227024,0.01309090899570248,0.000275608635695053,0.000539447959137734,Kraken-II
4456,phylum,976,834,0.227024,0.21139827560372249,0.004871939764364289,0.009523937853298314,Kraken-II
4457,species,976,834,0.227024,0.0,0.0,0.0,Kraken-II
4458,kingdom,976,834,0.227024,0.994558639694325,0.024678208163359503,0.048160904677080216,Kraken-II
4459,class,40117,55,0.249585,0.062291434754473206,0.0035389841214094344,0.0066964458082037735,Kraken-II
4460,family,40117,55,0.249585,0.06913580225575369,0.003519190585612293,0.0066965413444229245,Kraken-II
4461,genus,40117,55,0.249585,0.06696286871798518,0.0033109984773626562,0.006309099519206873,Kraken-II
4462,order,40117,55,0.249585,0.06660719575793281,0.003526004281021596,0.006696508207748871,Kraken-II
4463,phylum,40117,55,0.249585,0.09684519418722133,0.00628830946004886,0.011808645803819181,Kraken-II
4464,species,40117,55,0.249585,0.0,0.0,0.0,Kraken-II
4465,kingdom,40117,55,0.249585,0.994283292411003,0.0704681872643355,0.1316075808166587,Kraken-II
4466,class,1239,1948,0.162793,0.759505553497879,0.07452786733079565,0.13573472966635833,Kraken-II
4467,family,1239,1948,0.162793,0.6447005345809114,0.0616024070129963,0.11245753091576133,Kraken-II
4468,genus,1239,1948,0.162793,0.6503944762485299,0.061310814988950905,0.11205664932047553,Kraken-II
4469,order,1239,1948,0.162793,0.7571813985761285,0.07324562075728916,0.13356876023927305,Kraken-II
4470,phylum,1239,1948,0.162793,0.8333838677480536,0.08383662761044462,0.15234576985938034,Kraken-II
4471,species,1239,1948,0.162793,0.0,0.0,0.0,Kraken-II
4472,kingdom,1239,1948,0.162793,0.9958171051553194,0.10360454994093392,0.18768093955611653,Kraken-II
4473,class,976,834,0.212906,0.7405666701482924,0.08519348110215594,0.15280632878925665,Kraken-II
4474,family,976,834,0.212906,0.6467383703775131,0.07218809441014873,0.12987743097233667,Kraken-II
4475,genus,976,834,0.212906,0.0,0.0,0.0,Kraken-II
4476,order,976,834,0.212906,0.7437626422875757,0.08515138881140837,0.15280633582998898,Kraken-II
4477,phylum,976,834,0.212906,0.9152995028420456,0.10904380235010927,0.19486975357655278,Kraken-II
4478,species,976,834,0.212906,0.0,0.0,0.0,Kraken-II
4479,kingdom,976,834,0.212906,0.9997562152611456,0.12303307580844024,0.21910074792621267,Kraken-II
4480,class,1224,2975,0.10831,0.9056049670231008,0.5115812424142733,0.6538128045800247,Kraken-II
4481,family,1224,2975,0.10831,0.8068327690492376,0.4605635678545509,0.5863909118256089,Kraken-II
4482,genus,1224,2975,0.10831,0.7309830791539736,0.42140827492871846,0.5346094349803321,Kraken-II
4483,order,1224,2975,0.10831,0.8978284286165933,0.5021962164022967,0.6441069746864573,Kraken-II
4484,phylum,1224,2975,0.10831,0.9781255117761413,0.5437858681954596,0.698972808484026,Kraken-II
4485,species,1224,2975,0.10831,0.0,0.0,0.0,Kraken-II
4486,kingdom,1224,2975,0.10831,0.9996222645226716,0.5558489489511577,0.7144271242494844,Kraken-II
4487,class,1117,295,0.0378846,0.9926569883118127,0.7093593086884061,0.8274260817645782,Kraken-II
4488,family,1117,295,0.0378846,0.9906238119291667,0.7083641634011802,0.8260426651138909,Kraken-II
4489,genus,1117,295,0.0378846,0.0,0.0,0.0,Kraken-II
4490,order,1117,295,0.0378846,0.9926569883118127,0.7093593086884061,0.8274260817645782,Kraken-II
4491,phylum,1117,295,0.0378846,0.9929016764274787,0.7106739031040744,0.8284048870375232,Kraken-II
4492,species,1117,295,0.0378846,0.0,0.0,0.0,Kraken-II
4493,kingdom,1117,295,0.0378846,0.9999789631016537,0.7130321302143473,0.8324674261303752,Kraken-II
4494,class,1224,2975,0.249585,0.7022210725665777,0.041502579594971674,0.07837210504797835,Kraken-II
4495,family,1224,2975,0.249585,0.12968980759323542,0.006889408514164967,0.013082820007264738,Kraken-II
4496,genus,1224,2975,0.249585,0.0,0.0,0.0,Kraken-II
4497,order,1224,2975,0.249585,0.43914148421592347,0.02404106305962476,0.04558548351535427,Kraken-II
4498,phylum,1224,2975,0.249585,0.8618404886826,0.053128403719422665,0.1000858266888966,Kraken-II
4499,species,1224,2975,0.249585,0.0,0.0,0.0,Kraken-II
4500,kingdom,1224,2975,0.249585,0.9977058935588303,0.0652444604369767,0.12247828896973963,Kraken-II
4501,class,74201,55,0.263187,0.06694560599429282,0.0009730140629459499,0.001917866608507502,Kraken-II
4502,family,74201,55,0.263187,0.03124999963831019,0.0004101473491705685,0.0008094123793173909,Kraken-II
4503,genus,74201,55,0.263187,0.0,0.0,0.0,Kraken-II
4504,order,74201,55,0.263187,0.06401765933755343,0.0008812045152795994,0.0017382109966918207,Kraken-II
4505,phylum,74201,55,0.263187,0.19868173070921158,0.0032059073776580303,0.006309684772166255,Kraken-II
4506,species,74201,55,0.263187,0.0,0.0,0.0,Kraken-II
4507,kingdom,74201,55,0.263187,0.9952191155759433,0.018736592607561154,0.03678036638380888,Kraken-II
4508,class,201174,1097,0.182426,0.0008746355659631616,4.743833016327667e-05,8.902995979854459e-05,Kraken-II
4509,family,201174,1097,0.182426,0.0,0.0,0.0,Kraken-II
4510,genus,201174,1097,0.182426,0.0,0.0,0.0,Kraken-II
4511,order,201174,1097,0.182426,0.0009259259230681298,4.729623205938889e-05,8.908018823386753e-05,Kraken-II
4512,phylum,201174,1097,0.182426,0.2295126593261294,0.013205507775552499,0.024973049016180145,Kraken-II
4513,species,201174,1097,0.182426,0.0,0.0,0.0,Kraken-II
4514,kingdom,201174,1097,0.182426,0.9883027500268287,0.06468415995186079,0.12142017238187915,Kraken-II
4515,class,1117,295,0.0339687,0.9947763147647252,0.9156116234226184,0.9535487222817334,Kraken-II
4516,family,1117,295,0.0339687,0.9946448748023116,0.9155260776431223,0.9534419445548393,Kraken-II
4517,genus,1117,295,0.0339687,0.9946611638998621,0.9155122773374667,0.9534419445613427,Kraken-II
4518,order,1117,295,0.0339687,0.9947763147647252,0.9156116234226184,0.9535487222817334,Kraken-II
4519,phylum,1117,295,0.0339687,0.9997054490263941,0.9166229049323136,0.9563581617727005,Kraken-II
4520,species,1117,295,0.0339687,0.954604815245534,0.8084082305318762,0.8754399341496557,Kraken-II
4521,kingdom,1117,295,0.0339687,0.9999999998363847,0.916780415960403,0.9565786726133108,Kraken-II
4522,class,1117,295,0.0353016,0.995397399442065,0.8369372081257435,0.9093105270961842,Kraken-II
4523,family,1117,295,0.0353016,0.9936031821043911,0.8362539585528195,0.9081583857143304,Kraken-II
4524,genus,1117,295,0.0353016,0.0,0.0,0.0,Kraken-II
4525,order,1117,295,0.0353016,0.995397399442065,0.8369372081257435,0.9093105270961842,Kraken-II
4526,phylum,1117,295,0.0353016,0.9960643301318334,0.8379460320499125,0.9101841727727914,Kraken-II
4527,species,1117,295,0.0353016,0.0,0.0,0.0,Kraken-II
4528,kingdom,1117,295,0.0353016,0.9999999998213168,0.8394708025200668,0.9127258096975481,Kraken-II
4529,class,1224,2975,0.171535,0.4902470734138895,0.05373857678237878,0.09685805387408414,Kraken-II
4530,family,1224,2975,0.171535,0.25625400856918856,0.025762143509364628,0.0468158892000244,Kraken-II
4531,genus,1224,2975,0.171535,0.2622681761656521,0.025702888756079442,0.04681592352662288,Kraken-II
4532,order,1224,2975,0.171535,0.2497655513445365,0.02582960220701996,0.0468158505246497,Kraken-II
4533,phylum,1224,2975,0.171535,0.8848843452328076,0.09998328545380206,0.1796642371120419,Kraken-II
4534,species,1224,2975,0.171535,0.0,0.0,0.0,Kraken-II
4535,kingdom,1224,2975,0.171535,0.99807815375006,0.11687571263924927,0.20924641417657147,Kraken-II
4536,class,1117,295,0.198947,0.4111602492050465,0.05086900546332974,0.09053478790726242,Kraken-II
4537,family,1117,295,0.198947,0.08920122447926354,0.010661654633800996,0.01904486296491791,Kraken-II
4538,genus,1117,295,0.198947,0.0,0.0,0.0,Kraken-II
4539,order,1117,295,0.198947,0.4111602492050465,0.05086900546332974,0.09053478790726242,Kraken-II
